Commodity Info,Consumption Units,Department,Fiscal Year,Quarter,Consumption,Emissions mtCO2e
RD100,Gallons,Fire Department,2020,Q1,470.3,0.15
RD100,Gallons,Fire Department,2020,Q1,481.3,0.16
RD100,Gallons,Fire Department,2020,Q1,485.2,0.16
RD100,Gallons,Fire Department,2020,Q1,487.6,0.16
RD100,Gallons,Fire Department,2020,Q1,494.4,0.16
RD100,Gallons,Fire Department,2020,Q1,500.1,0.16
RD100,Gallons,Fire Department,2020,Q1,500.3,0.16
RD100,Gallons,Fire Department,2020,Q1,500.7,0.16
RD100,Gallons,Fire Department,2020,Q1,502.4,0.16
RD100,Gallons,Fire Department,2020,Q1,509.4,0.17
RD100,Gallons,Fire Department,2020,Q1,700,0.23
RD100,Gallons,Fire Department,2020,Q1,707.6,0.23
RD100,Gallons,Fire Department,2020,Q1,727.8,0.24
RD100,Gallons,Fire Department,2020,Q1,779,0.25
RD100,Gallons,Fire Department,2020,Q1,780,0.25
RD100,Gallons,Fire Department,2020,Q1,780.5,0.26
RD100,Gallons,Fire Department,2020,Q1,854.9,0.28
RD100,Gallons,Fire Department,2020,Q1,900.2,0.29
RD100,Gallons,Fire Department,2020,Q1,912,0.3
RD100,Gallons,Fire Department,2020,Q1,965.9,0.32
RD100,Gallons,Fire Department,2020,Q1,980.2,0.32
RD100,Gallons,Fire Department,2020,Q1,980.3,0.32
RD100,Gallons,Fire Department,2020,Q1,980.5,0.32
RD100,Gallons,Fire Department,2020,Q1,980.6,0.32
RD100,Gallons,Fire Department,2020,Q1,980.6,0.32
RD100,Gallons,Fire Department,2020,Q1,981.7,0.32
RD100,Gallons,Fire Department,2020,Q1,991.3,0.32
RD100,Gallons,Fire Department,2020,Q1,1000,0.33
RD100,Gallons,Fire Department,2020,Q1,1000.3,0.33
RD100,Gallons,Fire Department,2020,Q1,1043.9,0.34
RD100,Gallons,Fire Department,2020,Q1,1060.5,0.35
RD100,Gallons,Fire Department,2020,Q1,1080.8,0.35
RD100,Gallons,Fire Department,2020,Q1,1140.8,0.37
RD100,Gallons,Fire Department,2020,Q1,1192.9,0.39
RD100,Gallons,Fire Department,2020,Q1,1227.8,0.4
RD100,Gallons,Fire Department,2020,Q1,1250.8,0.41
RD100,Gallons,Fire Department,2020,Q1,1262.3,0.41
RD100,Gallons,Fire Department,2020,Q1,1370.5,0.45
RD100,Gallons,Fire Department,2020,Q1,1388.8,0.45
RD100,Gallons,Fire Department,2020,Q1,1451,0.47
RD100,Gallons,Fire Department,2020,Q1,1481.1,0.48
RD100,Gallons,Fire Department,2020,Q1,1492.8,0.49
RD100,Gallons,Fire Department,2020,Q1,1500.6,0.49
RD100,Gallons,Fire Department,2020,Q1,1960,0.64
RD100,Gallons,Fire Department,2020,Q1,1966.8,0.64
RD100,Gallons,Fire Department,2020,Q1,2052.6,0.67
RD100,Gallons,Fire Department,2020,Q1,2456.5,0.8
RD100,Gallons,Fire Department,2022,Q1,400.2,0.13
RD100,Gallons,Fire Department,2022,Q1,401.2,0.13
RD100,Gallons,Fire Department,2022,Q1,466.5,0.15
RD100,Gallons,Fire Department,2022,Q1,499,0.16
RD100,Gallons,Fire Department,2022,Q1,561.1,0.18
RD100,Gallons,Fire Department,2022,Q1,579.7,0.19
RD100,Gallons,Fire Department,2022,Q1,580,0.19
RD100,Gallons,Fire Department,2022,Q1,640,0.21
RD100,Gallons,Fire Department,2022,Q1,645.2,0.21
RD100,Gallons,Fire Department,2022,Q1,703.6,0.23
RD100,Gallons,Fire Department,2022,Q1,751.8,0.25
RD100,Gallons,Fire Department,2022,Q1,766.6,0.25
RD100,Gallons,Fire Department,2022,Q1,801.5,0.26
RD100,Gallons,Fire Department,2022,Q1,900,0.29
RD100,Gallons,Fire Department,2022,Q1,900.6,0.29
RD100,Gallons,Fire Department,2022,Q1,927.3,0.3
RD100,Gallons,Fire Department,2022,Q1,931.1,0.3
RD100,Gallons,Fire Department,2022,Q1,1000,0.33
RD100,Gallons,Fire Department,2022,Q1,1000.1,0.33
RD100,Gallons,Fire Department,2022,Q1,1000.4,0.33
RD100,Gallons,Fire Department,2022,Q1,1000.5,0.33
RD100,Gallons,Fire Department,2022,Q1,1001,0.33
RD100,Gallons,Fire Department,2022,Q1,1001.4,0.33
RD100,Gallons,Fire Department,2022,Q1,1001.4,0.33
RD100,Gallons,Fire Department,2022,Q1,1069.5,0.35
RD100,Gallons,Fire Department,2022,Q1,1100.8,0.36
RD100,Gallons,Fire Department,2022,Q1,1101.1,0.36
RD100,Gallons,Fire Department,2022,Q1,1103,0.36
RD100,Gallons,Fire Department,2022,Q1,1137.8,0.37
RD100,Gallons,Fire Department,2022,Q1,1201.3,0.39
RD100,Gallons,Fire Department,2022,Q1,1204.6,0.39
RD100,Gallons,Fire Department,2022,Q1,1225.4,0.4
RD100,Gallons,Fire Department,2022,Q1,1320.7,0.43
RD100,Gallons,Fire Department,2022,Q1,1352.3,0.44
RD100,Gallons,Fire Department,2022,Q1,1395.6,0.46
RD100,Gallons,Fire Department,2022,Q1,1400,0.46
RD100,Gallons,Fire Department,2022,Q1,1400.8,0.46
RD100,Gallons,Fire Department,2022,Q1,1401.1,0.46
RD100,Gallons,Fire Department,2022,Q1,1475.9,0.48
RD100,Gallons,Fire Department,2022,Q1,1500.3,0.49
RD100,Gallons,Fire Department,2022,Q1,1500.6,0.49
RD100,Gallons,Fire Department,2022,Q1,1975.4,0.65
RD100,Gallons,Fire Department,2022,Q1,2500.4,0.82
RD100,Gallons,Fire Department,2022,Q1,2546,0.83
CNG,Gallons,Public Utilities Commission,2020,Q1,12,0.07
CNG,Gallons,Public Utilities Commission,2020,Q1,14,0.09
CNG,Gallons,Public Utilities Commission,2020,Q1,14,0.09
CNG,Gallons,Public Utilities Commission,2020,Q1,22,0.14
CNG,Gallons,Public Utilities Commission,2020,Q1,25,0.15
CNG,Gallons,Public Utilities Commission,2020,Q1,28,0.17
CNG,Gallons,Public Utilities Commission,2020,Q1,29,0.18
CNG,Gallons,Public Utilities Commission,2020,Q1,31,0.19
CNG,Gallons,Public Utilities Commission,2020,Q1,33,0.2
CNG,Gallons,Public Utilities Commission,2020,Q1,34,0.21
CNG,Gallons,Public Utilities Commission,2020,Q1,35,0.22
CNG,Gallons,Public Utilities Commission,2020,Q1,35,0.22
CNG,Gallons,Public Utilities Commission,2020,Q1,35,0.22
CNG,Gallons,Public Utilities Commission,2020,Q1,39,0.24
CNG,Gallons,Public Utilities Commission,2020,Q1,42,0.26
CNG,Gallons,Public Utilities Commission,2020,Q1,44,0.27
CNG,Gallons,Public Utilities Commission,2020,Q1,45,0.28
CNG,Gallons,Public Utilities Commission,2020,Q1,51,0.32
CNG,Gallons,Public Utilities Commission,2020,Q1,52,0.32
CNG,Gallons,Public Utilities Commission,2020,Q1,53,0.33
CNG,Gallons,Public Utilities Commission,2020,Q1,56,0.35
CNG,Gallons,Public Utilities Commission,2020,Q1,56,0.35
CNG,Gallons,Public Utilities Commission,2020,Q1,65,0.4
CNG,Gallons,Public Utilities Commission,2020,Q1,68,0.42
CNG,Gallons,Public Utilities Commission,2020,Q1,77,0.48
CNG,Gallons,Public Utilities Commission,2020,Q1,93,0.57
CNG,Gallons,Public Utilities Commission,2020,Q1,154,0.95
CNG,Gallons,Public Utilities Commission,2020,Q1,318,1.97
CNG,Gallons,Public Utilities Commission,2022,Q1,6,0.04
CNG,Gallons,Public Utilities Commission,2022,Q1,9,0.06
CNG,Gallons,Public Utilities Commission,2022,Q1,13,0.08
CNG,Gallons,Public Utilities Commission,2022,Q1,14,0.09
CNG,Gallons,Public Utilities Commission,2022,Q1,16,0.1
CNG,Gallons,Public Utilities Commission,2022,Q1,22,0.14
CNG,Gallons,Public Utilities Commission,2022,Q1,22,0.14
CNG,Gallons,Public Utilities Commission,2022,Q1,25,0.15
CNG,Gallons,Public Utilities Commission,2022,Q1,30,0.19
CNG,Gallons,Public Utilities Commission,2022,Q1,34,0.21
CNG,Gallons,Public Utilities Commission,2022,Q1,42,0.26
CNG,Gallons,Public Utilities Commission,2022,Q1,47,0.29
CNG,Gallons,Public Utilities Commission,2022,Q1,51,0.32
CNG,Gallons,Public Utilities Commission,2022,Q1,61,0.38
CNG,Gallons,Public Utilities Commission,2022,Q1,74,0.46
CNG,Gallons,Public Utilities Commission,2022,Q1,74,0.46
CNG,Gallons,Public Utilities Commission,2022,Q1,79,0.49
CNG,Gallons,Public Utilities Commission,2022,Q1,89,0.55
CNG,Gallons,Public Utilities Commission,2022,Q1,303,1.87
Gasoline,Gallons,Public Utilities Commission,2020,Q1,6,0.05
Gasoline,Gallons,Public Utilities Commission,2020,Q1,6,0.05
Gasoline,Gallons,Public Utilities Commission,2020,Q1,7,0.06
Gasoline,Gallons,Public Utilities Commission,2020,Q1,9,0.08
Gasoline,Gallons,Public Utilities Commission,2020,Q1,9,0.08
Gasoline,Gallons,Public Utilities Commission,2020,Q1,9,0.08
Gasoline,Gallons,Public Utilities Commission,2020,Q1,9,0.08
Gasoline,Gallons,Public Utilities Commission,2020,Q1,10,0.09
Gasoline,Gallons,Public Utilities Commission,2020,Q1,11,0.1
Gasoline,Gallons,Public Utilities Commission,2020,Q1,11,0.1
Gasoline,Gallons,Public Utilities Commission,2020,Q1,12,0.11
Gasoline,Gallons,Public Utilities Commission,2020,Q1,13,0.12
Gasoline,Gallons,Public Utilities Commission,2020,Q1,13,0.12
Gasoline,Gallons,Public Utilities Commission,2020,Q1,13,0.12
Gasoline,Gallons,Public Utilities Commission,2020,Q1,14,0.13
Gasoline,Gallons,Public Utilities Commission,2020,Q1,14,0.13
Gasoline,Gallons,Public Utilities Commission,2020,Q1,14,0.13
Gasoline,Gallons,Public Utilities Commission,2020,Q1,14,0.13
Gasoline,Gallons,Public Utilities Commission,2020,Q1,15,0.13
Gasoline,Gallons,Public Utilities Commission,2020,Q1,16,0.14
Gasoline,Gallons,Public Utilities Commission,2020,Q1,16,0.14
Gasoline,Gallons,Public Utilities Commission,2020,Q1,16,0.14
Gasoline,Gallons,Public Utilities Commission,2020,Q1,16,0.14
Gasoline,Gallons,Public Utilities Commission,2020,Q1,16,0.14
Gasoline,Gallons,Public Utilities Commission,2020,Q1,16,0.14
Gasoline,Gallons,Public Utilities Commission,2020,Q1,16,0.14
Gasoline,Gallons,Public Utilities Commission,2020,Q1,16,0.14
Gasoline,Gallons,Public Utilities Commission,2020,Q1,17,0.15
Gasoline,Gallons,Public Utilities Commission,2020,Q1,17,0.15
Gasoline,Gallons,Public Utilities Commission,2020,Q1,17,0.15
Gasoline,Gallons,Public Utilities Commission,2020,Q1,17,0.15
Gasoline,Gallons,Public Utilities Commission,2020,Q1,18,0.16
Gasoline,Gallons,Public Utilities Commission,2020,Q1,18,0.16
Gasoline,Gallons,Public Utilities Commission,2020,Q1,18,0.16
Gasoline,Gallons,Public Utilities Commission,2020,Q1,19,0.17
Gasoline,Gallons,Public Utilities Commission,2020,Q1,19,0.17
Gasoline,Gallons,Public Utilities Commission,2020,Q1,20,0.18
Gasoline,Gallons,Public Utilities Commission,2020,Q1,21,0.19
Gasoline,Gallons,Public Utilities Commission,2020,Q1,21,0.19
Gasoline,Gallons,Public Utilities Commission,2020,Q1,21,0.19
Gasoline,Gallons,Public Utilities Commission,2020,Q1,21,0.19
Gasoline,Gallons,Public Utilities Commission,2020,Q1,21,0.19
Gasoline,Gallons,Public Utilities Commission,2020,Q1,22,0.2
Gasoline,Gallons,Public Utilities Commission,2020,Q1,22,0.2
Gasoline,Gallons,Public Utilities Commission,2020,Q1,22,0.2
Gasoline,Gallons,Public Utilities Commission,2020,Q1,23,0.21
Gasoline,Gallons,Public Utilities Commission,2020,Q1,23,0.21
Gasoline,Gallons,Public Utilities Commission,2020,Q1,24,0.22
Gasoline,Gallons,Public Utilities Commission,2020,Q1,24,0.22
Gasoline,Gallons,Public Utilities Commission,2020,Q1,25,0.22
Gasoline,Gallons,Public Utilities Commission,2020,Q1,25,0.22
Gasoline,Gallons,Public Utilities Commission,2020,Q1,26,0.23
Gasoline,Gallons,Public Utilities Commission,2020,Q1,26,0.23
Gasoline,Gallons,Public Utilities Commission,2020,Q1,26,0.23
Gasoline,Gallons,Public Utilities Commission,2020,Q1,26,0.23
Gasoline,Gallons,Public Utilities Commission,2020,Q1,26,0.23
Gasoline,Gallons,Public Utilities Commission,2020,Q1,26,0.23
Gasoline,Gallons,Public Utilities Commission,2020,Q1,26,0.23
Gasoline,Gallons,Public Utilities Commission,2020,Q1,28,0.25
Gasoline,Gallons,Public Utilities Commission,2020,Q1,28,0.25
Gasoline,Gallons,Public Utilities Commission,2020,Q1,29,0.26
Gasoline,Gallons,Public Utilities Commission,2020,Q1,29,0.26
Gasoline,Gallons,Public Utilities Commission,2020,Q1,30,0.27
Gasoline,Gallons,Public Utilities Commission,2020,Q1,30,0.27
Gasoline,Gallons,Public Utilities Commission,2020,Q1,32,0.29
Gasoline,Gallons,Public Utilities Commission,2020,Q1,33,0.3
Gasoline,Gallons,Public Utilities Commission,2020,Q1,34,0.31
Gasoline,Gallons,Public Utilities Commission,2020,Q1,34,0.31
Gasoline,Gallons,Public Utilities Commission,2020,Q1,38,0.34
Gasoline,Gallons,Public Utilities Commission,2020,Q1,38,0.34
Gasoline,Gallons,Public Utilities Commission,2020,Q1,38,0.34
Gasoline,Gallons,Public Utilities Commission,2020,Q1,39,0.35
Gasoline,Gallons,Public Utilities Commission,2020,Q1,40,0.36
Gasoline,Gallons,Public Utilities Commission,2020,Q1,40,0.36
Gasoline,Gallons,Public Utilities Commission,2020,Q1,41,0.37
Gasoline,Gallons,Public Utilities Commission,2020,Q1,43,0.39
Gasoline,Gallons,Public Utilities Commission,2020,Q1,44,0.39
Gasoline,Gallons,Public Utilities Commission,2020,Q1,44,0.39
Gasoline,Gallons,Public Utilities Commission,2020,Q1,44,0.39
Gasoline,Gallons,Public Utilities Commission,2020,Q1,46,0.41
Gasoline,Gallons,Public Utilities Commission,2020,Q1,46,0.41
Gasoline,Gallons,Public Utilities Commission,2020,Q1,47,0.42
Gasoline,Gallons,Public Utilities Commission,2020,Q1,48,0.43
Gasoline,Gallons,Public Utilities Commission,2020,Q1,49,0.44
Gasoline,Gallons,Public Utilities Commission,2020,Q1,50,0.45
Gasoline,Gallons,Public Utilities Commission,2020,Q1,50,0.45
Gasoline,Gallons,Public Utilities Commission,2020,Q1,51,0.46
Gasoline,Gallons,Public Utilities Commission,2020,Q1,51,0.46
Gasoline,Gallons,Public Utilities Commission,2020,Q1,53,0.48
Gasoline,Gallons,Public Utilities Commission,2020,Q1,55,0.49
Gasoline,Gallons,Public Utilities Commission,2020,Q1,56,0.5
Gasoline,Gallons,Public Utilities Commission,2020,Q1,56,0.5
Gasoline,Gallons,Public Utilities Commission,2020,Q1,56,0.5
Gasoline,Gallons,Public Utilities Commission,2020,Q1,56,0.5
Gasoline,Gallons,Public Utilities Commission,2020,Q1,59,0.53
Gasoline,Gallons,Public Utilities Commission,2020,Q1,59,0.53
Gasoline,Gallons,Public Utilities Commission,2020,Q1,61,0.55
Gasoline,Gallons,Public Utilities Commission,2020,Q1,61,0.55
Gasoline,Gallons,Public Utilities Commission,2020,Q1,63,0.57
Gasoline,Gallons,Public Utilities Commission,2020,Q1,63,0.57
Gasoline,Gallons,Public Utilities Commission,2020,Q1,64,0.57
Gasoline,Gallons,Public Utilities Commission,2020,Q1,65,0.58
Gasoline,Gallons,Public Utilities Commission,2020,Q1,67,0.6
Gasoline,Gallons,Public Utilities Commission,2020,Q1,69,0.62
Gasoline,Gallons,Public Utilities Commission,2020,Q1,70,0.63
Gasoline,Gallons,Public Utilities Commission,2020,Q1,71,0.64
Gasoline,Gallons,Public Utilities Commission,2020,Q1,73,0.66
Gasoline,Gallons,Public Utilities Commission,2020,Q1,74,0.66
Gasoline,Gallons,Public Utilities Commission,2020,Q1,74.7,0.67
Gasoline,Gallons,Public Utilities Commission,2020,Q1,75,0.67
Gasoline,Gallons,Public Utilities Commission,2020,Q1,78,0.7
Gasoline,Gallons,Public Utilities Commission,2020,Q1,78,0.7
Gasoline,Gallons,Public Utilities Commission,2020,Q1,79,0.71
Gasoline,Gallons,Public Utilities Commission,2020,Q1,84,0.75
Gasoline,Gallons,Public Utilities Commission,2020,Q1,86,0.77
Gasoline,Gallons,Public Utilities Commission,2020,Q1,87,0.78
Gasoline,Gallons,Public Utilities Commission,2020,Q1,87,0.78
Gasoline,Gallons,Public Utilities Commission,2020,Q1,89,0.8
Gasoline,Gallons,Public Utilities Commission,2020,Q1,91,0.82
Gasoline,Gallons,Public Utilities Commission,2020,Q1,93,0.83
Gasoline,Gallons,Public Utilities Commission,2020,Q1,94,0.84
Gasoline,Gallons,Public Utilities Commission,2020,Q1,94,0.84
Gasoline,Gallons,Public Utilities Commission,2020,Q1,97,0.87
Gasoline,Gallons,Public Utilities Commission,2020,Q1,97,0.87
Gasoline,Gallons,Public Utilities Commission,2020,Q1,98,0.88
Gasoline,Gallons,Public Utilities Commission,2020,Q1,98,0.88
Gasoline,Gallons,Public Utilities Commission,2020,Q1,100,0.9
Gasoline,Gallons,Public Utilities Commission,2020,Q1,100,0.9
Gasoline,Gallons,Public Utilities Commission,2020,Q1,101,0.91
Gasoline,Gallons,Public Utilities Commission,2020,Q1,107,0.96
Gasoline,Gallons,Public Utilities Commission,2020,Q1,107.9,0.97
Gasoline,Gallons,Public Utilities Commission,2020,Q1,109,0.98
Gasoline,Gallons,Public Utilities Commission,2020,Q1,115,1.03
Gasoline,Gallons,Public Utilities Commission,2020,Q1,115,1.03
Gasoline,Gallons,Public Utilities Commission,2020,Q1,116,1.04
Gasoline,Gallons,Public Utilities Commission,2020,Q1,118,1.06
Gasoline,Gallons,Public Utilities Commission,2020,Q1,119,1.07
Gasoline,Gallons,Public Utilities Commission,2020,Q1,120,1.08
Gasoline,Gallons,Public Utilities Commission,2020,Q1,121,1.09
Gasoline,Gallons,Public Utilities Commission,2020,Q1,123,1.1
Gasoline,Gallons,Public Utilities Commission,2020,Q1,137,1.23
Gasoline,Gallons,Public Utilities Commission,2020,Q1,138,1.24
Gasoline,Gallons,Public Utilities Commission,2020,Q1,141,1.27
Gasoline,Gallons,Public Utilities Commission,2020,Q1,142,1.27
Gasoline,Gallons,Public Utilities Commission,2020,Q1,142,1.27
Gasoline,Gallons,Public Utilities Commission,2020,Q1,145,1.3
Gasoline,Gallons,Public Utilities Commission,2020,Q1,147,1.32
Gasoline,Gallons,Public Utilities Commission,2020,Q1,149,1.34
Gasoline,Gallons,Public Utilities Commission,2020,Q1,150,1.35
Gasoline,Gallons,Public Utilities Commission,2020,Q1,158,1.42
Gasoline,Gallons,Public Utilities Commission,2020,Q1,164,1.47
Gasoline,Gallons,Public Utilities Commission,2020,Q1,164,1.47
Gasoline,Gallons,Public Utilities Commission,2020,Q1,165,1.48
Gasoline,Gallons,Public Utilities Commission,2020,Q1,173,1.55
Gasoline,Gallons,Public Utilities Commission,2020,Q1,184,1.65
Gasoline,Gallons,Public Utilities Commission,2020,Q1,199,1.79
Gasoline,Gallons,Public Utilities Commission,2020,Q1,200,1.79
Gasoline,Gallons,Public Utilities Commission,2020,Q1,200,1.79
Gasoline,Gallons,Public Utilities Commission,2020,Q1,208,1.87
Gasoline,Gallons,Public Utilities Commission,2020,Q1,238,2.14
Gasoline,Gallons,Public Utilities Commission,2020,Q1,253,2.27
Gasoline,Gallons,Public Utilities Commission,2020,Q1,262,2.35
Gasoline,Gallons,Public Utilities Commission,2020,Q1,273,2.45
Gasoline,Gallons,Public Utilities Commission,2020,Q1,283,2.54
Gasoline,Gallons,Public Utilities Commission,2020,Q1,350.7,3.15
Gasoline,Gallons,Public Utilities Commission,2020,Q1,575.9,5.17
Gasoline,Gallons,Public Utilities Commission,2020,Q1,697.4,6.26
Gasoline,Gallons,Public Utilities Commission,2020,Q1,797.3,7.15
Gasoline,Gallons,Public Utilities Commission,2020,Q1,871.1,7.82
Gasoline,Gallons,Public Utilities Commission,2020,Q1,987.5,8.86
Gasoline,Gallons,Public Utilities Commission,2020,Q1,3363.5,30.18
Gasoline,Gallons,Public Utilities Commission,2020,Q1,3658.9,32.83
Gasoline,Gallons,Public Utilities Commission,2020,Q1,3751.4,33.66
Gasoline,Gallons,Public Utilities Commission,2020,Q1,5798.3,52.03
Gasoline,Gallons,Public Utilities Commission,2020,Q1,6098.3,54.72
Gasoline,Gallons,Public Utilities Commission,2020,Q1,6105.2,54.78
Gasoline,Gallons,Public Utilities Commission,2020,Q1,7188.2,64.5
Gasoline,Gallons,Public Utilities Commission,2020,Q1,7222.9,64.81
Gasoline,Gallons,Public Utilities Commission,2020,Q1,7331.7,65.79
Gasoline,Gallons,Public Utilities Commission,2020,Q1,7437.4,66.74
Gasoline,Gallons,Public Utilities Commission,2020,Q1,7702.6,69.12
Gasoline,Gallons,Public Utilities Commission,2020,Q1,7876.8,70.68
Gasoline,Gallons,Public Utilities Commission,2022,Q1,4,0.04
Gasoline,Gallons,Public Utilities Commission,2022,Q1,6,0.05
Gasoline,Gallons,Public Utilities Commission,2022,Q1,6,0.05
Gasoline,Gallons,Public Utilities Commission,2022,Q1,6,0.05
Gasoline,Gallons,Public Utilities Commission,2022,Q1,6,0.05
Gasoline,Gallons,Public Utilities Commission,2022,Q1,6,0.05
Gasoline,Gallons,Public Utilities Commission,2022,Q1,6,0.05
Gasoline,Gallons,Public Utilities Commission,2022,Q1,6,0.05
Gasoline,Gallons,Public Utilities Commission,2022,Q1,6,0.05
Gasoline,Gallons,Public Utilities Commission,2022,Q1,7,0.06
Gasoline,Gallons,Public Utilities Commission,2022,Q1,7,0.06
Gasoline,Gallons,Public Utilities Commission,2022,Q1,7,0.06
Gasoline,Gallons,Public Utilities Commission,2022,Q1,8,0.07
Gasoline,Gallons,Public Utilities Commission,2022,Q1,8,0.07
Gasoline,Gallons,Public Utilities Commission,2022,Q1,8,0.07
Gasoline,Gallons,Public Utilities Commission,2022,Q1,8,0.07
Gasoline,Gallons,Public Utilities Commission,2022,Q1,9,0.08
Gasoline,Gallons,Public Utilities Commission,2022,Q1,9,0.08
Gasoline,Gallons,Public Utilities Commission,2022,Q1,9,0.08
Gasoline,Gallons,Public Utilities Commission,2022,Q1,10,0.09
Gasoline,Gallons,Public Utilities Commission,2022,Q1,10,0.09
Gasoline,Gallons,Public Utilities Commission,2022,Q1,10,0.09
Gasoline,Gallons,Public Utilities Commission,2022,Q1,11,0.1
Gasoline,Gallons,Public Utilities Commission,2022,Q1,12,0.11
Gasoline,Gallons,Public Utilities Commission,2022,Q1,12,0.11
Gasoline,Gallons,Public Utilities Commission,2022,Q1,12,0.11
Gasoline,Gallons,Public Utilities Commission,2022,Q1,13,0.12
Gasoline,Gallons,Public Utilities Commission,2022,Q1,13,0.12
Gasoline,Gallons,Public Utilities Commission,2022,Q1,13,0.12
Gasoline,Gallons,Public Utilities Commission,2022,Q1,13,0.12
Gasoline,Gallons,Public Utilities Commission,2022,Q1,14,0.13
Gasoline,Gallons,Public Utilities Commission,2022,Q1,14,0.13
Gasoline,Gallons,Public Utilities Commission,2022,Q1,14,0.13
Gasoline,Gallons,Public Utilities Commission,2022,Q1,15,0.13
Gasoline,Gallons,Public Utilities Commission,2022,Q1,15,0.13
Gasoline,Gallons,Public Utilities Commission,2022,Q1,15,0.13
Gasoline,Gallons,Public Utilities Commission,2022,Q1,15,0.13
Gasoline,Gallons,Public Utilities Commission,2022,Q1,15,0.13
Gasoline,Gallons,Public Utilities Commission,2022,Q1,16,0.14
Gasoline,Gallons,Public Utilities Commission,2022,Q1,16,0.14
Gasoline,Gallons,Public Utilities Commission,2022,Q1,16,0.14
Gasoline,Gallons,Public Utilities Commission,2022,Q1,17,0.15
Gasoline,Gallons,Public Utilities Commission,2022,Q1,18,0.16
Gasoline,Gallons,Public Utilities Commission,2022,Q1,20,0.18
Gasoline,Gallons,Public Utilities Commission,2022,Q1,22,0.2
Gasoline,Gallons,Public Utilities Commission,2022,Q1,22,0.2
Gasoline,Gallons,Public Utilities Commission,2022,Q1,22,0.2
Gasoline,Gallons,Public Utilities Commission,2022,Q1,24,0.22
Gasoline,Gallons,Public Utilities Commission,2022,Q1,24,0.22
Gasoline,Gallons,Public Utilities Commission,2022,Q1,24,0.22
Gasoline,Gallons,Public Utilities Commission,2022,Q1,25,0.22
Gasoline,Gallons,Public Utilities Commission,2022,Q1,25,0.22
Gasoline,Gallons,Public Utilities Commission,2022,Q1,25,0.22
